"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m2)","PAR (mumol/m^2/s)","max. PAR (mumol/m^2/s)","Tlog (degC)","CO2 (ppm)"
22.03.2018 11:50:00,  986.89,    2.21,  276.41,   -1.39,   77.00,    7.16,    5.52,    1.65,    3.48,    5.59, 1245.86,    5.76,    8.01,  210.10,    0.00,    0.00,  153.92,  333.40,  350.19,   11.91,  418.90
22.03.2018 12:00:00,  986.86,    2.10,  276.30,   -1.23,   78.50,    7.11,    5.58,    1.53,    3.52,    5.65, 1246.27,    6.67,    9.59,  210.30,    0.00,    0.00,  167.20,  362.35,  377.03,   11.99,  418.60
22.03.2018 12:10:00,  986.90,    1.94,  276.14,   -0.98,   80.90,    7.03,    5.68,    1.34,    3.59,    5.76, 1247.01,    6.22,    8.95,  207.50,    0.00,    0.00,  177.46,  386.87,  439.19,   12.03,  418.50
22.03.2018 12:20:00,  986.87,    1.87,  276.07,   -0.78,   82.50,    6.99,    5.77,    1.22,    3.64,    5.85, 1247.22,    5.71,    9.53,  207.90,    0.00,   70.00,  186.92,  410.04,  441.89,   12.04,  418.40
22.03.2018 12:30:00,  986.78,    1.73,  275.94,   -0.77,   83.40,    6.92,    5.77,    1.15,    3.65,    5.85, 1247.77,    6.12,    8.97,  211.00,    0.00,    0.00,  140.44,  313.32,  384.56,   12.02,  418.10
22.03.2018 12:40:00,  986.63,    1.53,  275.74,   -0.73,   84.90,    6.82,    5.79,    1.03,    3.66,    5.87, 1248.49,    6.11,    8.99,  210.00,    0.00,    0.00,  159.96,  345.75,  394.21,   11.96,  418.30
22.03.2018 12:50:00,  986.50,    1.36,  275.59,   -0.63,   86.50,    6.74,    5.83,    0.91,    3.69,    5.91, 1249.04,    6.34,   10.01,  213.30,    0.00,    0.00,  173.24,  372.01,  445.56,   11.89,  418.30
22.03.2018 13:00:00,  986.56,    1.19,  275.42,   -0.59,   87.80,    6.66,    5.85,    0.81,    3.70,    5.93, 1249.88,    4.92,    7.69,  206.60,    0.00,  330.00,   81.89,  185.91,  210.42,   11.85,  418.90
22.03.2018 13:10:00,  986.47,    1.24,  275.48,   -0.55,   87.80,    6.68,    5.87,    0.82,    3.71,    5.95, 1249.52,    4.69,    6.59,  202.90,    0.00,    0.00,  103.62,  226.83,  263.90,   11.74,  419.30
22.03.2018 13:20:00,  986.33,    1.37,  275.61,   -0.56,   86.90,    6.74,    5.86,    0.88,    3.70,    5.94, 1248.79,    4.67,    7.09,  198.40,    0.00,    0.00,   92.15,  202.51,  220.66,   11.60,  419.60
22.03.2018 13:30:00,  986.17,    1.39,  275.65,   -0.68,   86.00,    6.76,    5.81,    0.95,    3.67,    5.89, 1248.50,    5.32,    8.53,  207.10,    0.00,    0.00,   84.31,  185.91,  220.66,   11.52,  419.90
22.03.2018 13:40:00,  986.16,    1.29,  275.55,   -0.81,   85.80,    6.71,    5.76,    0.95,    3.64,    5.84, 1248.97,    5.63,    7.93,  210.40,    0.00,    0.00,  104.23,  225.29,  248.46,   11.47,  420.10
22.03.2018 13:50:00,  986.05,    1.37,  275.64,   -0.88,   84.90,    6.75,    5.73,    1.02,    3.62,    5.81, 1248.48,    5.71,    8.39,  203.30,    0.00,    0.00,   93.36,  202.51,  233.20,   11.41,  420.20
22.03.2018 14:00:00,  986.05,    1.54,  275.80,   -0.96,   83.40,    6.83,    5.69,    1.13,    3.60,    5.77, 1247.75,    4.36,    6.49,  202.60,    0.00,    0.00,   82.90,  180.12,  195.17,   11.36,  420.60
22.03.2018 14:10:00,  986.08,    1.70,  275.96,   -0.93,   82.60,    6.91,    5.71,    1.20,    3.61,    5.79, 1247.04,    3.05,    4.73,  203.30,    0.00,    0.00,   68.41,  149.23,  164.67,   11.33,  421.30
22.03.2018 14:20:00,  986.02,    1.75,  276.02,   -1.18,   80.80,    6.93,    5.60,    1.33,    3.54,    5.68, 1246.80,    3.72,    5.93,  204.90,    0.00,    0.00,   68.81,  150.19,  180.50,   11.36,  421.50
22.03.2018 14:30:00,  985.96,    1.80,  276.08,   -1.35,   79.50,    6.96,    5.53,    1.43,    3.50,    5.61, 1246.51,    4.14,    6.35,  207.20,    0.00,    0.00,   73.64,  160.23,  192.66,   11.43,  421.90
22.03.2018 14:40:00,  985.90,    1.87,  276.15,   -1.40,   78.80,    6.99,    5.51,    1.48,    3.48,    5.59, 1246.12,    4.54,    7.29,  209.00,    0.00,    0.00,   60.16,   95.37,  150.58,   11.53,  422.10
22.03.2018 14:50:00,  985.85,    1.96,  276.24,   -1.42,   78.20,    7.04,    5.50,    1.53,    3.48,    5.58, 1245.67,    4.38,    6.97,  206.70,    0.00,    0.00,   69.62,  152.32,  167.18,   11.61,  422.30
22.03.2018 15:00:00,  985.78,    2.00,  276.29,   -1.42,   78.00,    7.06,    5.51,    1.55,    3.48,    5.58, 1245.40,    4.84,    8.93,  210.40,    0.00,    0.00,   66.60,  144.98,  159.46,   11.69,  422.50
22.03.2018 15:10:00,  985.74,    1.93,  276.23,   -1.36,   78.70,    7.03,    5.53,    1.50,    3.50,    5.61, 1245.63,    4.62,    7.21,  205.70,    0.00,    0.00,   62.17,  135.14,  169.69,   11.75,  422.50
22.03.2018 15:20:00,  985.62,    1.96,  276.26,   -1.28,   79.00,    7.04,    5.56,    1.48,    3.52,    5.64, 1245.33,    3.96,    5.67,  204.40,    0.00,    0.00,   65.59,  142.28,  173.55,   11.79,  422.90
22.03.2018 15:30:00,  985.66,    2.02,  276.32,   -1.29,   78.60,    7.07,    5.56,    1.51,    3.51,    5.64, 1245.11,    3.66,    5.27,  204.10,    0.00,    0.00,   52.31,  115.06,  126.45,   11.84,  422.50
22.03.2018 15:40:00,  985.53,    2.15,  276.46,   -1.27,   78.00,    7.14,    5.57,    1.57,    3.52,    5.65, 1244.36,    3.30,    4.53,  202.10,    0.00,    0.00,   51.91,  114.09,  120.08,   11.89,  422.80
22.03.2018 15:50:00,  985.38,    2.19,  276.51,   -1.23,   78.00,    7.15,    5.58,    1.57,    3.53,    5.66, 1244.01,    4.18,    7.09,  209.00,    0.00,    0.00,   55.94,  121.43,  144.21,   11.97,  422.40
22.03.2018 16:00:00,  985.28,    2.00,  276.33,   -1.02,   80.30,    7.06,    5.67,    1.39,    3.59,    5.75, 1244.69,    4.14,    7.09,  201.80,    0.00,    0.00,   50.30,  111.20,  127.80,   12.04,  422.60
22.03.2018 16:10:00,  985.22,    1.94,  276.27,   -0.84,   81.70,    7.03,    5.74,    1.29,    3.63,    5.83, 1244.84,    3.21,    5.65,  207.40,    0.00,    0.00,   47.48,  105.21,  110.04,   12.10,  422.60
22.03.2018 16:20:00,  985.16,    1.89,  276.23,   -0.77,   82.40,    7.00,    5.77,    1.23,    3.65,    5.86, 1244.96,    3.53,    6.49,  204.50,    0.00,    0.00,   43.86,   97.30,   99.81,   12.14,  422.10
22.03.2018 16:30:00,  985.09,    1.87,  276.21,   -0.74,   82.80,    6.99,    5.79,    1.20,    3.66,    5.88, 1244.99,    3.01,    5.07,  201.50,    0.00,  170.00,   45.47,  100.19,  112.55,   12.19,  422.20
22.03.2018 16:40:00,  985.08,    1.97,  276.31,   -0.59,   83.10,    7.04,    5.85,    1.19,    3.70,    5.94, 1244.49,    1.95,    3.81,  174.50,    0.00,  220.00,   57.34,  123.17,  128.96,   12.31,  422.70
22.03.2018 16:50:00,  985.06,    2.09,  276.44,   -0.54,   82.60,    7.11,    5.87,    1.24,    3.71,    5.96, 1243.88,    2.81,    5.57,  194.10,    0.00,    0.00,   57.95,  123.55,  127.80,   12.29,  422.10
22.03.2018 17:00:00,  984.99,    2.08,  276.44,   -0.47,   83.10,    7.10,    5.90,    1.20,    3.73,    5.99, 1243.83,    3.61,    4.97,  197.20,    0.00,    0.00,   37.02,   80.89,  118.92,   12.32,  421.50
22.03.2018 17:10:00,  985.07,    2.03,  276.38,   -0.29,   84.50,    7.07,    5.98,    1.10,    3.78,    6.07, 1244.12,    2.25,    4.05,  207.20,    0.00,  110.00,   24.55,   56.56,   62.93,   12.37,  421.80
22.03.2018 17:20:00,  985.11,    1.95,  276.29,   -0.15,   85.90,    7.03,    6.04,    0.99,    3.82,    6.13, 1244.53,    2.50,    3.93,  206.00,    0.00,  450.00,   28.57,   63.90,   66.80,   12.54,  421.80
22.03.2018 17:30:00,  985.18,    1.88,  276.21,    0.00,   87.30,    7.00,    6.11,    0.89,    3.86,    6.20, 1244.91,    1.94,    3.57,  206.10,    0.00,  530.00,   23.14,   51.54,   62.93,   12.66,  422.40
22.03.2018 17:40:00,  985.13,    1.71,  276.05,   -0.02,   88.20,    6.91,    6.10,    0.82,    3.86,    6.19, 1245.59,    3.49,    5.65,  201.30,    0.00,  590.00,   16.50,   37.45,   39.19,   12.80,  421.70
22.03.2018 17:50:00,  985.09,    1.54,  275.88,    0.04,   89.70,    6.83,    6.13,    0.70,    3.88,    6.22, 1246.31,    2.78,    4.05,  196.70,    0.00,  570.00,   13.68,   29.92,   35.52,   12.86,  422.40
22.03.2018 18:00:00,  985.07,    1.50,  275.84,    0.13,   90.60,    6.81,    6.17,    0.64,    3.90,    6.26, 1246.46,    2.04,    3.14,  186.90,    0.00,  600.00,   10.87,   22.59,   27.99,   12.89,  422.90
22.03.2018 18:10:00,  985.05,    1.45,  275.80,    0.20,   91.30,    6.79,    6.20,    0.59,    3.92,    6.29, 1246.61,    2.42,    3.49,  181.30,    0.00,   60.00,    4.43,   11.00,   15.83,   12.79,  422.30
22.03.2018 18:20:00,  985.02,    1.44,  275.78,    0.27,   91.90,    6.78,    6.23,    0.55,    3.94,    6.32, 1246.64,    1.91,    2.58,  170.40,    0.00,  290.00,    2.01,    5.41,    8.30,   12.69,  423.80
22.03.2018 18:30:00,  985.04,    1.37,  275.72,    0.28,   92.40,    6.75,    6.23,    0.51,    3.95,    6.33, 1246.95,    1.84,    3.12,  168.90,    0.00,  600.00,    0.60,    2.32,    3.09,   12.74,  424.30
22.03.2018 18:40:00,  985.07,    1.40,  275.74,    0.39,   93.00,    6.76,    6.29,    0.47,    3.98,    6.38, 1246.85,    1.68,    2.64,  177.00,    0.00,  560.00,    0.00,    0.00,    1.35,   12.81,  426.90
22.03.2018 18:50:00,  985.05,    1.33,  275.67,    0.37,   93.30,    6.72,    6.27,    0.45,    3.97,    6.37, 1247.15,    1.92,    3.26,  160.60,    0.00,  320.00,    0.00,    0.00,    0.00,   12.76,  425.60
22.03.2018 19:00:00,  984.96,    1.26,  275.61,    0.36,   93.70,    6.69,    6.27,    0.42,    3.97,    6.37, 1247.33,    1.90,    3.00,  152.30,    0.00,  240.00,    0.00,    0.00,    0.00,   12.80,  426.70
22.03.2018 19:10:00,  985.01,    1.20,  275.55,    0.35,   94.00,    6.66,    6.27,    0.40,    3.97,    6.36, 1247.67,    1.89,    3.41,  152.50,    0.00,  260.00,    0.00,    0.00,    0.00,   12.73,  425.90
22.03.2018 19:20:00,  985.07,    1.23,  275.58,    0.42,   94.30,    6.68,    6.30,    0.38,    3.99,    6.39, 1247.59,    1.26,    2.70,  177.40,    0.00,  600.00,    0.00,    0.00,    0.00,   12.87,  427.60
22.03.2018 19:30:00,  985.08,    1.28,  275.62,    0.50,   94.50,    6.70,    6.33,    0.37,    4.01,    6.43, 1247.39,    1.30,    2.60,  182.90,    0.00,  600.00,    0.00,    0.00,    0.00,   12.97,  425.90
22.03.2018 19:40:00,  985.09,    1.23,  275.57,    0.43,   94.40,    6.68,    6.30,    0.37,    3.99,    6.40, 1247.65,    1.05,    2.48,  180.00,    0.00,  600.00,    0.00,    0.00,    0.00,   13.04,  426.70
22.03.2018 19:50:00,  985.07,    1.17,  275.51,    0.39,   94.50,    6.65,    6.28,    0.37,    3.98,    6.38, 1247.88,    1.10,    1.80,  179.90,    0.00,  600.00,    0.00,    0.00,    0.00,   13.10,  426.60
22.03.2018 20:00:00,  985.03,    1.15,  275.50,    0.40,   94.70,    6.64,    6.29,    0.35,    3.98,    6.38, 1247.91,    1.33,    2.44,  166.80,    0.00,  600.00,    0.00,    0.00,    0.00,   13.15,  426.00
22.03.2018 20:10:00,  985.01,    1.14,  275.49,    0.42,   94.90,    6.63,    6.30,    0.34,    3.98,    6.39, 1247.95,    0.99,    1.72,  169.90,    0.00,  600.00,    0.00,    0.00,    0.00,   13.19,  426.70
22.03.2018 20:20:00,  985.07,    1.10,  275.44,    0.38,   94.90,    6.62,    6.28,    0.34,    3.97,    6.37, 1248.20,    1.04,    2.48,  172.70,    0.00,   50.00,    0.00,    0.00,    0.00,   13.14,  426.40
22.03.2018 20:30:00,  985.06,    0.99,  275.33,    0.28,   95.00,    6.56,    6.24,    0.33,    3.95,    6.33, 1248.71,    1.41,    3.10,  159.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.03,  426.00
22.03.2018 20:40:00,  985.08,    0.93,  275.27,    0.26,   95.20,    6.54,    6.22,    0.31,    3.94,    6.32, 1249.01,    1.17,    2.26,  166.50,    0.00,  290.00,    0.00,    0.00,    0.00,   13.05,  425.80
22.03.2018 20:50:00,  985.08,    0.87,  275.21,    0.20,   95.30,    6.50,    6.20,    0.31,    3.92,    6.29, 1249.33,    1.33,    2.28,  180.30,    0.00,  390.00,    0.00,    0.00,    0.00,   13.11,  425.40
22.03.2018 21:00:00,  985.05,    0.75,  275.09,    0.10,   95.40,    6.45,    6.15,    0.30,    3.89,    6.25, 1249.84,    1.77,    2.76,  179.10,    0.00,  600.00,    0.00,    0.00,    0.00,   13.23,  425.60
22.03.2018 21:10:00,  985.03,    0.73,  275.07,    0.11,   95.60,    6.44,    6.16,    0.28,    3.90,    6.25, 1249.92,    1.36,    2.60,  174.70,    0.00,  600.00,    0.00,    0.00,    0.00,   13.29,  426.40
22.03.2018 21:20:00,  985.01,    0.71,  275.05,    0.12,   95.80,    6.43,    6.16,    0.27,    3.90,    6.25, 1249.97,    1.24,    2.00,  175.30,    0.00,  600.00,    0.00,    0.00,    0.00,   13.30,  426.60
22.03.2018 21:30:00,  984.95,    0.65,  275.00,    0.07,   95.90,    6.40,    6.14,    0.26,    3.89,    6.23, 1250.18,    1.20,    1.80,  155.10,    0.00,  600.00,    0.00,    0.00,    0.00,   13.29,  426.70
22.03.2018 21:40:00,  984.94,    0.60,  274.95,    0.04,   96.00,    6.38,    6.12,    0.26,    3.88,    6.22, 1250.41,    1.26,    1.84,  154.10,    0.00,  600.00,    0.00,    0.00,    0.00,   13.27,  427.30
22.03.2018 21:50:00,  984.85,    0.60,  274.95,    0.06,   96.20,    6.38,    6.14,    0.24,    3.88,    6.23, 1250.29,    1.39,    2.12,  160.10,    0.00,  520.00,    0.00,    0.00,    0.00,   13.26,  427.30
22.03.2018 22:00:00,  984.83,    0.67,  275.03,    0.16,   96.40,    6.41,    6.18,    0.23,    3.91,    6.28, 1249.93,    0.59,    1.16,  173.10,    0.00,    0.00,    0.00,    0.00,    0.00,   13.11,  428.50
22.03.2018 22:10:00,  984.74,    0.65,  275.01,    0.14,   96.40,    6.40,    6.17,    0.23,    3.91,    6.27, 1249.90,    1.40,    2.16,  158.80,    0.00,    0.00,    0.00,    0.00,    0.00,   12.98,  428.80
22.03.2018 22:20:00,  984.75,    0.63,  275.00,    0.14,   96.50,    6.39,    6.17,    0.22,    3.91,    6.27, 1249.99,    1.72,    2.44,  153.80,    0.00,    0.00,    0.00,    0.00,    0.00,   12.92,  428.40
22.03.2018 22:30:00,  984.80,    0.63,  274.99,    0.15,   96.60,    6.39,    6.18,    0.22,    3.91,    6.27, 1250.06,    1.44,    2.30,  165.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.88,  428.30
22.03.2018 22:40:00,  984.81,    0.68,  275.04,    0.22,   96.70,    6.42,    6.21,    0.21,    3.93,    6.30, 1249.81,    1.36,    2.48,  167.40,    0.00,    0.00,    0.00,    0.00,    0.00,   12.86,  428.00
22.03.2018 22:50:00,  984.71,    0.68,  275.05,    0.22,   96.70,    6.42,    6.21,    0.21,    3.93,    6.30, 1249.68,    1.29,    2.00,  181.40,    0.00,    0.00,    0.00,    0.00,    0.00,   12.84,  427.80
22.03.2018 23:00:00,  984.66,    0.66,  275.04,    0.22,   96.80,    6.41,    6.20,    0.21,    3.93,    6.30, 1249.71,    1.31,    2.10,  183.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.83,  428.20
22.03.2018 23:10:00,  984.61,    0.68,  275.06,    0.25,   96.90,    6.42,    6.22,    0.20,    3.94,    6.32, 1249.56,    1.00,    1.52,  154.10,    0.00,    0.00,    0.00,    0.00,    0.00,   12.84,  428.50
22.03.2018 23:20:00,  984.57,    0.70,  275.08,    0.27,   96.90,    6.43,    6.23,    0.20,    3.94,    6.33, 1249.40,    0.90,    1.84,  169.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.86,  429.00
22.03.2018 23:30:00,  984.48,    0.70,  275.09,    0.27,   96.90,    6.43,    6.23,    0.20,    3.94,    6.33, 1249.30,    1.00,    1.86,  193.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.89,  429.60
22.03.2018 23:40:00,  984.34,    0.67,  275.06,    0.23,   96.90,    6.41,    6.21,    0.20,    3.93,    6.31, 1249.29,    0.83,    1.50,  185.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.91,  429.40
22.03.2018 23:50:00,  984.22,    0.67,  275.07,    0.25,   97.00,    6.41,    6.22,    0.19,    3.94,    6.32, 1249.13,    0.79,    1.38,  191.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.92,  429.50
23.03.2018 00:00:00,  984.09,    0.66,  275.07,    0.24,   97.00,    6.41,    6.21,    0.19,    3.94,    6.31, 1249.01,    0.92,    1.56,  188.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.94,  430.10
23.03.2018 00:10:00,  984.00,    0.68,  275.11,    0.28,   97.10,    6.42,    6.23,    0.19,    3.95,    6.33, 1248.76,    0.54,    1.20,  174.40,    0.00,    0.00,    0.00,    0.00,    0.00,   12.96,  430.90
23.03.2018 00:20:00,  983.90,    0.74,  275.17,    0.33,   97.10,    6.44,    6.26,    0.19,    3.97,    6.36, 1248.37,    0.75,    1.52,  136.30,    0.00,    0.00,    0.00,    0.00,    0.00,   12.97,  430.40
23.03.2018 00:30:00,  983.83,    0.73,  275.17,    0.31,   97.00,    6.44,    6.25,    0.19,    3.96,    6.35, 1248.32,    0.48,    1.08,  187.30,    0.00,    0.00,    0.00,    0.00,    0.00,   12.97,  430.80
23.03.2018 00:40:00,  983.65,    0.73,  275.18,    0.31,   97.00,    6.44,    6.25,    0.19,    3.96,    6.35, 1248.11,    0.59,    1.76,  168.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.97,  431.10
23.03.2018 00:50:00,  983.67,    0.83,  275.29,    0.44,   97.20,    6.49,    6.31,    0.18,    4.00,    6.41, 1247.63,    0.31,    0.82,  193.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.98,  431.30
23.03.2018 01:00:00,  983.60,    0.81,  275.27,    0.39,   97.00,    6.48,    6.28,    0.19,    3.98,    6.39, 1247.67,    1.00,    1.96,  186.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.99,  430.70
23.03.2018 01:10:00,  983.55,    0.72,  275.18,    0.30,   97.00,    6.44,    6.24,    0.19,    3.96,    6.35, 1248.03,    0.83,    1.84,  158.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.99,  432.20
23.03.2018 01:20:00,  983.52,    0.77,  275.24,    0.35,   97.00,    6.46,    6.27,    0.19,    3.97,    6.37, 1247.73,    0.85,    1.82,  175.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.99,  430.70
23.03.2018 01:30:00,  983.41,    0.64,  275.11,    0.19,   96.80,    6.40,    6.19,    0.20,    3.93,    6.30, 1248.25,    1.36,    2.00,  211.60,    0.00,    0.00,    0.00,    0.00,    0.00,   12.97,  431.40
23.03.2018 01:40:00,  983.36,    0.74,  275.22,    0.33,   97.10,    6.44,    6.26,    0.19,    3.97,    6.36, 1247.69,    0.55,    1.48,  166.30,    0.00,    0.00,    0.00,    0.00,    0.00,   12.95,  431.30
23.03.2018 01:50:00,  983.30,    0.73,  275.22,    0.30,   96.90,    6.44,    6.24,    0.20,    3.96,    6.35, 1247.64,    1.42,    2.64,  155.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.91,  430.60
23.03.2018 02:00:00,  983.27,    0.82,  275.31,    0.40,   97.00,    6.48,    6.29,    0.19,    3.99,    6.40, 1247.18,    1.00,    2.00,  167.40,    0.00,    0.00,    0.00,    0.00,    0.00,   12.87,  431.40
23.03.2018 02:10:00,  983.30,    0.80,  275.28,    0.36,   96.90,    6.47,    6.27,    0.20,    3.98,    6.38, 1247.34,    0.79,    2.24,  159.40,    0.00,    0.00,    0.00,    0.00,    0.00,   12.84,  431.40
23.03.2018 02:20:00,  983.25,    0.87,  275.36,    0.45,   97.00,    6.51,    6.31,    0.20,    4.00,    6.42, 1246.91,    0.73,    2.00,  136.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.83,  431.40
23.03.2018 02:30:00,  983.21,    1.00,  275.49,    0.58,   97.00,    6.57,    6.37,    0.20,    4.04,    6.48, 1246.26,    0.38,    0.82,  138.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.84,  431.50
23.03.2018 02:40:00,  983.14,    1.07,  275.57,    0.62,   96.80,    6.60,    6.39,    0.21,    4.05,    6.50, 1245.83,    0.26,    0.56,   54.06,    0.00,    0.00,    0.00,    0.00,    0.00,   12.84,  432.80
23.03.2018 02:50:00,  983.09,    1.16,  275.66,    0.71,   96.80,    6.64,    6.43,    0.21,    4.08,    6.54, 1245.35,    0.60,    1.64,  119.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.87,  432.80
23.03.2018 03:00:00,  983.04,    1.07,  275.57,    0.56,   96.40,    6.60,    6.36,    0.24,    4.04,    6.47, 1245.73,    0.37,    1.40,  196.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.89,  433.50
23.03.2018 03:10:00,  983.01,    0.91,  275.42,    0.36,   96.10,    6.53,    6.27,    0.25,    3.98,    6.38, 1246.46,    0.59,    1.02,  206.30,    0.00,    0.00,    0.00,    0.00,    0.00,   12.90,  434.50
23.03.2018 03:20:00,  982.92,    0.85,  275.36,    0.34,   96.40,    6.50,    6.26,    0.23,    3.97,    6.37, 1246.64,    0.58,    1.60,  187.80,    0.00,    0.00,    0.00,    0.00,    0.00,   12.92,  433.40
23.03.2018 03:30:00,  982.88,    0.87,  275.39,    0.35,   96.30,    6.51,    6.27,    0.24,    3.97,    6.37, 1246.48,    0.64,    1.08,  128.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.94,  433.80
23.03.2018 03:40:00,  982.84,    0.85,  275.37,    0.33,   96.30,    6.50,    6.26,    0.24,    3.97,    6.37, 1246.52,    0.62,    1.24,  151.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.96,  434.20
23.03.2018 03:50:00,  982.77,    0.94,  275.46,    0.43,   96.40,    6.54,    6.30,    0.24,    4.00,    6.41, 1246.00,    0.42,    1.04,  154.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.97,  433.70
23.03.2018 04:00:00,  982.70,    1.01,  275.54,    0.50,   96.40,    6.57,    6.34,    0.24,    4.02,    6.45, 1245.58,    0.34,    0.60,  174.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.01,  435.60
23.03.2018 04:10:00,  982.65,    1.07,  275.61,    0.56,   96.40,    6.60,    6.36,    0.24,    4.04,    6.48, 1245.23,    0.38,    0.68,  107.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.05,  438.10
23.03.2018 04:20:00,  982.57,    1.30,  275.84,    0.79,   96.40,    6.71,    6.47,    0.24,    4.11,    6.58, 1244.04,    0.53,    0.92,  184.90,    0.00,    0.00,    0.00,    0.00,    0.00,   13.09,  433.20
23.03.2018 04:30:00,  982.49,    1.23,  275.78,    0.68,   96.10,    6.68,    6.42,    0.26,    4.07,    6.53, 1244.26,    0.38,    0.82,  152.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.13,  434.30
23.03.2018 04:40:00,  982.44,    1.10,  275.65,    0.49,   95.70,    6.62,    6.33,    0.28,    4.02,    6.44, 1244.84,    0.84,    1.32,  131.90,    0.00,    0.00,    0.00,    0.00,    0.00,   13.17,  435.80
